CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments
180,71,4,"162,20000000000002",5,1,1,7,Mid-Value,Potential Loyalists
181,505,1,"55,9",4,1,1,6,Mid-Value,Potential Loyalists
183,862,5,"184,60000000000002",3,1,1,5,Low-Value,At Risk Customers
184,1631,1,"106,0",1,1,1,3,Low-Value,Lost
185,274,4,"81,8",5,1,1,7,Mid-Value,Potential Loyalists
186,1104,2,"64,89999999999999",2,1,1,4,Low-Value,Can't Lose
187,179,1,"53,699999999999996",5,1,1,7,Mid-Value,Potential Loyalists
188,68,6,"360,29999999999995",5,1,1,7,Mid-Value,Potential Loyalists
190,647,1,"10,25",4,1,1,6,Mid-Value,Potential Loyalists
191,906,3,"168,45",3,1,1,5,Low-Value,At Risk Customers
192,751,3,"202,35",3,1,1,5,Low-Value,At Risk Customers
194,1300,1,"22,3",2,1,1,4,Low-Value,Can't Lose
195,814,2,"176,8",3,1,1,5,Low-Value,At Risk Customers
196,647,1,"14,3",4,1,1,6,Mid-Value,Potential Loyalists
197,29,7,"375,83",5,2,1,8,High-Value,Potential Loyalists
198,448,4,"60,9",4,1,1,6,Mid-Value,Potential Loyalists
199,609,3,"63,60000000000001",4,1,1,6,Mid-Value,Potential Loyalists
201,591,2,"84,65",4,1,1,6,Mid-Value,Potential Loyalists
203,1638,1,"90,30000000000001",1,1,1,3,Low-Value,Lost
204,669,2,"161,45",4,1,1,6,Mid-Value,Potential Loyalists
205,756,4,"391,4",3,1,1,5,Low-Value,At Risk Customers
206,15,4,"432,45",5,1,1,7,Mid-Value,Potential Loyalists
209,8,8,"657,15",5,2,1,8,High-Value,Potential Loyalists
211,161,3,"130,55",5,1,1,7,Mid-Value,Potential Loyalists
213,263,3,"124,5",5,1,1,7,Mid-Value,Potential Loyalists
214,9,4,"698,3",5,1,2,8,High-Value,Potential Loyalists
215,1015,4,"255,09999999999997",3,1,1,5,Low-Value,At Risk Customers
216,22,13,"903,75",5,3,2,10,High-Value,Champions
220,762,5,"500,79999999999995",3,1,1,5,Low-Value,At Risk Customers
221,144,6,"410,0",5,1,1,7,Mid-Value,Potential Loyalists
222,1333,1,"30,25",2,1,1,4,Low-Value,Can't Lose
223,40,3,"115,35",5,1,1,7,Mid-Value,Potential Loyalists
224,179,2,"24,299999999999997",5,1,1,7,Mid-Value,Potential Loyalists
226,716,2,"162,75",4,1,1,6,Mid-Value,Potential Loyalists
227,1138,1,"8,6",2,1,1,4,Low-Value,Can't Lose
228,1582,1,"86,5",1,1,1,3,Low-Value,Lost
229,857,4,"300,25",3,1,1,5,Low-Value,At Risk Customers
231,57,4,"126,0",5,1,1,7,Mid-Value,Potential Loyalists
234,32,3,"60,35",5,1,1,7,Mid-Value,Potential Loyalists
235,304,1,"102,6",5,1,1,7,Mid-Value,Potential Loyalists
236,16,6,"1678,8999999999999",5,1,3,9,High-Value,Champions
238,255,7,"695,35",5,2,2,9,High-Value,Champions
239,40,9,"567,1",5,2,1,8,High-Value,Potential Loyalists
241,946,2,"52,2",3,1,1,5,Low-Value,At Risk Customers
243,100,6,"285,09999999999997",5,1,1,7,Mid-Value,Potential Loyalists
245,207,2,"57,3",5,1,1,7,Mid-Value,Potential Loyalists
248,46,3,"94,95",5,1,1,7,Mid-Value,Potential Loyalists
250,1584,1,"112,85",1,1,1,3,Low-Value,Lost
251,326,2,"134,2",5,1,1,7,Mid-Value,Potential Loyalists
252,62,2,"36,35",5,1,1,7,Mid-Value,Potential Loyalists
254,375,2,"72,05",4,1,1,6,Mid-Value,Potential Loyalists
255,54,3,"103,1",5,1,1,7,Mid-Value,Potential Loyalists
257,559,3,"187,6",4,1,1,6,Mid-Value,Potential Loyalists
259,19,2,"58,8",5,1,1,7,Mid-Value,Potential Loyalists
261,87,8,"453,75",5,2,1,8,High-Value,Potential Loyalists
262,171,5,"458,6",5,1,1,7,Mid-Value,Potential Loyalists
264,232,3,"50,95",5,1,1,7,Mid-Value,Potential Loyalists
265,82,8,"358,7",5,2,1,8,High-Value,Potential Loyalists
266,169,6,"317,83000000000004",5,1,1,7,Mid-Value,Potential Loyalists
267,494,1,"29,2",4,1,1,6,Mid-Value,Potential Loyalists
268,318,12,"768,75",5,3,2,10,High-Value,Champions
269,371,2,"217,35",4,1,1,6,Mid-Value,Potential Loyalists
271,773,4,"136,7",3,1,1,5,Low-Value,At Risk Customers
273,33,4,"596,2",5,1,1,7,Mid-Value,Potential Loyalists
275,47,8,"1240,85",5,2,2,9,High-Value,Champions
278,132,11,"507,15",5,2,1,8,High-Value,Potential Loyalists
279,759,1,"91,5",3,1,1,5,Low-Value,At Risk Customers
280,703,1,"21,3",4,1,1,6,Mid-Value,Potential Loyalists
282,167,3,"312,85",5,1,1,7,Mid-Value,Potential Loyalists
284,1014,2,"16,4",3,1,1,5,Low-Value,At Risk Customers
285,1452,2,"33,5",2,1,1,4,Low-Value,Can't Lose
286,514,3,"60,25",4,1,1,6,Mid-Value,Potential Loyalists
287,1256,3,"484,7",2,1,1,4,Low-Value,Can't Lose
288,190,1,"3,85",5,1,1,7,Mid-Value,Potential Loyalists
289,1715,1,"19,9",1,1,1,3,Low-Value,Lost
290,400,3,"91,95",4,1,1,6,Mid-Value,Potential Loyalists
291,256,7,"366,00000000000006",5,2,1,8,High-Value,Potential Loyalists
292,1294,1,"144,9",2,1,1,4,Low-Value,Can't Lose
295,429,1,"31,6",4,1,1,6,Mid-Value,Potential Loyalists
296,21,4,"121,0",5,1,1,7,Mid-Value,Potential Loyalists
297,1049,3,"331,7",3,1,1,5,Low-Value,At Risk Customers
300,21,4,"204,70000000000002",5,1,1,7,Mid-Value,Potential Loyalists
301,650,3,"83,0",4,1,1,6,Mid-Value,Potential Loyalists
302,345,3,"370,05",5,1,1,7,Mid-Value,Potential Loyalists
303,1200,2,"136,35",2,1,1,4,Low-Value,Can't Lose
305,1023,3,"229,5",3,1,1,5,Low-Value,At Risk Customers
308,343,4,"188,6",5,1,1,7,Mid-Value,Potential Loyalists
310,815,3,"254,15",3,1,1,5,Low-Value,At Risk Customers
311,80,4,"152,0",5,1,1,7,Mid-Value,Potential Loyalists
312,505,1,"4,4",4,1,1,6,Mid-Value,Potential Loyalists
313,689,5,"285,3",4,1,1,6,Mid-Value,Potential Loyalists
315,1625,2,"139,4",1,1,1,3,Low-Value,Lost
316,809,2,"10,55",3,1,1,5,Low-Value,At Risk Customers
317,1310,3,"511,15",2,1,1,4,Low-Value,Can't Lose
318,1652,2,"187,0",1,1,1,3,Low-Value,Lost
319,510,5,"162,8",4,1,1,6,Mid-Value,Potential Loyalists
323,123,2,"42,199999999999996",5,1,1,7,Mid-Value,Potential Loyalists
324,1315,1,"50,25",2,1,1,4,Low-Value,Can't Lose
326,711,4,"184,8",4,1,1,6,Mid-Value,Potential Loyalists
327,44,12,"467,1",5,3,1,9,High-Value,Champions
328,1436,1,"11,95",2,1,1,4,Low-Value,Can't Lose
329,916,1,"248,85000000000002",3,1,1,5,Low-Value,At Risk Customers
331,367,7,"534,65",4,2,1,7,Mid-Value,Potential Loyalists
332,835,5,"483,25",3,1,1,5,Low-Value,At Risk Customers
333,782,1,"13,4",3,1,1,5,Low-Value,At Risk Customers
334,886,2,"41,75",3,1,1,5,Low-Value,At Risk Customers
337,977,4,"100,85",3,1,1,5,Low-Value,At Risk Customers
338,153,6,"162,65",5,1,1,7,Mid-Value,Potential Loyalists
339,770,4,"148,55",3,1,1,5,Low-Value,At Risk Customers
340,946,3,"144,5",3,1,1,5,Low-Value,At Risk Customers
341,102,5,"220,25",5,1,1,7,Mid-Value,Potential Loyalists
343,127,2,"62,15",5,1,1,7,Mid-Value,Potential Loyalists
344,54,4,"166,35",5,1,1,7,Mid-Value,Potential Loyalists
345,169,1,"39,4",5,1,1,7,Mid-Value,Potential Loyalists
346,17,5,"329,45000000000005",5,1,1,7,Mid-Value,Potential Loyalists
348,1374,2,"68,5",2,1,1,4,Low-Value,Can't Lose
349,93,3,"115,41",5,1,1,7,Mid-Value,Potential Loyalists
351,62,4,"158,2",5,1,1,7,Mid-Value,Potential Loyalists
352,1506,1,"39,2",1,1,1,3,Low-Value,Lost
353,248,2,"8,65",5,1,1,7,Mid-Value,Potential Loyalists
355,647,1,"18,35",4,1,1,6,Mid-Value,Potential Loyalists
356,358,7,"301,0",5,2,1,8,High-Value,Potential Loyalists
357,28,6,"2388,1",5,1,4,10,High-Value,Champions
358,487,1,"270,0",4,1,1,6,Mid-Value,Potential Loyalists
359,305,2,"51,150000000000006",5,1,1,7,Mid-Value,Potential Loyalists
361,1041,1,"35,7",3,1,1,5,Low-Value,At Risk Customers
362,235,5,"478,3",5,1,1,7,Mid-Value,Potential Loyalists
363,387,1,"71,4",4,1,1,6,Mid-Value,Potential Loyalists
368,49,5,"923,35",5,1,2,8,High-Value,Potential Loyalists
374,815,2,"165,0",3,1,1,5,Low-Value,At Risk Customers
375,66,3,"207,60000000000002",5,1,1,7,Mid-Value,Potential Loyalists
377,660,1,"42,15",4,1,1,6,Mid-Value,Potential Loyalists
378,26,5,"203,45",5,1,1,7,Mid-Value,Potential Loyalists
379,332,4,"370,75",5,1,1,7,Mid-Value,Potential Loyalists
380,1493,1,"46,25",1,1,1,3,Low-Value,Lost
381,149,2,"107,1",5,1,1,7,Mid-Value,Potential Loyalists
383,301,3,"229,5",5,1,1,7,Mid-Value,Potential Loyalists
386,190,2,"242,55",5,1,1,7,Mid-Value,Potential Loyalists
388,1523,1,"7,4",1,1,1,3,Low-Value,Lost
390,193,4,"299,58",5,1,1,7,Mid-Value,Potential Loyalists
392,174,8,"545,3",5,2,1,8,High-Value,Potential Loyalists
393,76,4,"98,15",5,1,1,7,Mid-Value,Potential Loyalists
395,77,7,"538,65",5,2,1,8,High-Value,Potential Loyalists
398,119,2,"109,2",5,1,1,7,Mid-Value,Potential Loyalists
400,231,3,"30,400000000000002",5,1,1,7,Mid-Value,Potential Loyalists
401,17,2,"93,80000000000001",5,1,1,7,Mid-Value,Potential Loyalists
402,1754,1,"9,1",1,1,1,3,Low-Value,Lost
403,369,3,"140,2",4,1,1,6,Mid-Value,Potential Loyalists
404,480,2,"57,7",4,1,1,6,Mid-Value,Potential Loyalists
406,1503,1,"30,0",1,1,1,3,Low-Value,Lost
407,27,5,"356,95",5,1,1,7,Mid-Value,Potential Loyalists
408,117,3,"118,94999999999999",5,1,1,7,Mid-Value,Potential Loyalists
410,118,2,"9,5",5,1,1,7,Mid-Value,Potential Loyalists
411,537,2,"197,2",4,1,1,6,Mid-Value,Potential Loyalists
416,424,1,"30,5",4,1,1,6,Mid-Value,Potential Loyalists
418,253,1,"89,95",5,1,1,7,Mid-Value,Potential Loyalists
419,906,1,"16,7",3,1,1,5,Low-Value,At Risk Customers
420,22,6,"293,8",5,1,1,7,Mid-Value,Potential Loyalists
421,578,2,"77,4",4,1,1,6,Mid-Value,Potential Loyalists
422,745,4,"140,60000000000002",3,1,1,5,Low-Value,At Risk Customers
423,393,3,"194,8",4,1,1,6,Mid-Value,Potential Loyalists
424,126,6,"333,65000000000003",5,1,1,7,Mid-Value,Potential Loyalists
425,1237,3,"97,0",2,1,1,4,Low-Value,Can't Lose
426,1469,1,"42,15",1,1,1,3,Low-Value,Lost
427,859,1,"19,1",3,1,1,5,Low-Value,At Risk Customers
429,1050,2,"22,7",3,1,1,5,Low-Value,At Risk Customers
430,838,2,"50,9",3,1,1,5,Low-Value,At Risk Customers
433,1412,5,"227,9",2,1,1,4,Low-Value,Can't Lose
434,727,1,"168,0",4,1,1,6,Mid-Value,Potential Loyalists
435,546,3,"52,05",4,1,1,6,Mid-Value,Potential Loyalists
436,434,2,"38,4",4,1,1,6,Mid-Value,Potential Loyalists
437,534,1,"177,8",4,1,1,6,Mid-Value,Potential Loyalists
444,72,3,"102,2",5,1,1,7,Mid-Value,Potential Loyalists
445,385,2,"154,5",4,1,1,6,Mid-Value,Potential Loyalists
446,25,4,"70,7",5,1,1,7,Mid-Value,Potential Loyalists
447,593,1,"2,3",4,1,1,6,Mid-Value,Potential Loyalists
448,633,2,"45,7",4,1,1,6,Mid-Value,Potential Loyalists
452,290,1,"20,05",5,1,1,7,Mid-Value,Potential Loyalists
453,36,1,"64,1",5,1,1,7,Mid-Value,Potential Loyalists
454,361,3,"388,75",5,1,1,7,Mid-Value,Potential Loyalists
455,459,4,"80,55",4,1,1,6,Mid-Value,Potential Loyalists
458,1147,2,"97,45",2,1,1,4,Low-Value,Can't Lose
460,12,8,"233,15",5,2,1,8,High-Value,Potential Loyalists
463,949,4,"557,4499999999999",3,1,1,5,Low-Value,At Risk Customers
464,99,4,"270,85",5,1,1,7,Mid-Value,Potential Loyalists
467,549,3,"188,20000000000002",4,1,1,6,Mid-Value,Potential Loyalists
470,206,1,"60,85",5,1,1,7,Mid-Value,Potential Loyalists
471,743,2,"55,1",3,1,1,5,Low-Value,At Risk Customers
472,439,5,"128,1",4,1,1,6,Mid-Value,Potential Loyalists
473,369,9,"692,1",4,2,2,8,High-Value,Potential Loyalists
474,437,2,"211,55",4,1,1,6,Mid-Value,Potential Loyalists
476,783,4,"88,85",3,1,1,5,Low-Value,At Risk Customers
478,1439,1,"18,3",2,1,1,4,Low-Value,Can't Lose
480,49,6,"163,15",5,1,1,7,Mid-Value,Potential Loyalists
482,747,3,"242,55",3,1,1,5,Low-Value,At Risk Customers
483,141,10,"656,3",5,2,1,8,High-Value,Potential Loyalists
485,95,2,"682,75",5,1,2,8,High-Value,Potential Loyalists
486,1066,2,"33,7",3,1,1,5,Low-Value,At Risk Customers
487,183,5,"385,35",5,1,1,7,Mid-Value,Potential Loyalists
488,360,4,"159,85",5,1,1,7,Mid-Value,Potential Loyalists
492,577,1,"42,45",4,1,1,6,Mid-Value,Potential Loyalists
494,369,2,"50,1",4,1,1,6,Mid-Value,Potential Loyalists
495,91,5,"307,65",5,1,1,7,Mid-Value,Potential Loyalists
498,780,3,"117,35",3,1,1,5,Low-Value,At Risk Customers
499,191,3,"55,599999999999994",5,1,1,7,Mid-Value,Potential Loyalists
501,486,2,"178,1",4,1,1,6,Mid-Value,Potential Loyalists
502,43,2,"87,15",5,1,1,7,Mid-Value,Potential Loyalists
503,147,5,"172,6",5,1,1,7,Mid-Value,Potential Loyalists
504,1666,1,"16,7",1,1,1,3,Low-Value,Lost
506,304,1,"30,8",5,1,1,7,Mid-Value,Potential Loyalists
508,82,8,"348,5",5,2,1,8,High-Value,Potential Loyalists
509,603,3,"209,10000000000002",4,1,1,6,Mid-Value,Potential Loyalists
510,1057,1,"219,6",3,1,1,5,Low-Value,At Risk Customers
511,4,4,"123,35",5,1,1,7,Mid-Value,Potential Loyalists
512,1190,1,"150,7",2,1,1,4,Low-Value,Can't Lose
513,15,4,"205,0",5,1,1,7,Mid-Value,Potential Loyalists
514,1691,1,"34,35",1,1,1,3,Low-Value,Lost
517,1086,5,"373,35",3,1,1,5,Low-Value,At Risk Customers
518,679,1,"8,85",4,1,1,6,Mid-Value,Potential Loyalists
519,1283,1,"72,6",2,1,1,4,Low-Value,Can't Lose
520,820,3,"243,5",3,1,1,5,Low-Value,At Risk Customers
523,193,3,"87,7",5,1,1,7,Mid-Value,Potential Loyalists
524,36,3,"24,45",5,1,1,7,Mid-Value,Potential Loyalists
526,1370,1,"25,5",2,1,1,4,Low-Value,Can't Lose
528,380,4,"819,0999999999999",4,1,2,7,Mid-Value,Potential Loyalists
530,697,4,"441,45000000000005",4,1,1,6,Mid-Value,Potential Loyalists
531,1258,1,"74,95",2,1,1,4,Low-Value,Can't Lose
533,1006,3,"149,9",3,1,1,5,Low-Value,At Risk Customers
534,674,3,"119,4",4,1,1,6,Mid-Value,Potential Loyalists
536,655,2,"239,25",4,1,1,6,Mid-Value,Potential Loyalists
542,1153,1,"7,7",2,1,1,4,Low-Value,Can't Lose
544,388,1,"59,65",4,1,1,6,Mid-Value,Potential Loyalists
547,1326,1,"464,40000000000003",2,1,1,4,Low-Value,Can't Lose
548,45,2,"72,10000000000001",5,1,1,7,Mid-Value,Potential Loyalists
549,18,3,"115,85",5,1,1,7,Mid-Value,Potential Loyalists
551,1498,5,"473,05",1,1,1,3,Low-Value,Lost
555,96,3,"1204,3999999999999",5,1,2,8,High-Value,Potential Loyalists
556,45,2,"37,8",5,1,1,7,Mid-Value,Potential Loyalists
557,579,1,"113,55000000000001",4,1,1,6,Mid-Value,Potential Loyalists
559,509,6,"647,8499999999999",4,1,1,6,Mid-Value,Potential Loyalists
560,366,5,"241,35000000000002",4,1,1,6,Mid-Value,Potential Loyalists
561,1427,1,"564,25",2,1,1,4,Low-Value,Can't Lose
563,586,6,"425,1",4,1,1,6,Mid-Value,Potential Loyalists
564,156,2,"116,6",5,1,1,7,Mid-Value,Potential Loyalists
566,479,2,"223,55",4,1,1,6,Mid-Value,Potential Loyalists
570,280,6,"224,7",5,1,1,7,Mid-Value,Potential Loyalists
572,69,3,"89,2",5,1,1,7,Mid-Value,Potential Loyalists
574,12,4,"262,45",5,1,1,7,Mid-Value,Potential Loyalists
577,1387,2,"194,65",2,1,1,4,Low-Value,Can't Lose
579,98,4,"113,4",5,1,1,7,Mid-Value,Potential Loyalists
580,683,1,"24,2",4,1,1,6,Mid-Value,Potential Loyalists
581,82,1,"19,35",5,1,1,7,Mid-Value,Potential Loyalists
582,685,4,"295,9",4,1,1,6,Mid-Value,Potential Loyalists
583,1240,1,"147,60000000000002",2,1,1,4,Low-Value,Can't Lose
584,203,3,"120,35",5,1,1,7,Mid-Value,Potential Loyalists
585,1391,1,"16,85",2,1,1,4,Low-Value,Can't Lose
587,28,8,"292,65",5,2,1,8,High-Value,Potential Loyalists
588,356,8,"261,85",5,2,1,8,High-Value,Potential Loyalists
589,1133,8,"454,0",2,2,1,5,Low-Value,At Risk Customers
591,521,4,"363,3",4,1,1,6,Mid-Value,Potential Loyalists
593,106,2,"103,69999999999999",5,1,1,7,Mid-Value,Potential Loyalists
594,200,2,"72,7",5,1,1,7,Mid-Value,Potential Loyalists
595,148,2,"70,3",5,1,1,7,Mid-Value,Potential Loyalists
596,1607,2,"24,85",1,1,1,3,Low-Value,Lost
597,549,1,"290,0",4,1,1,6,Mid-Value,Potential Loyalists
598,236,4,"937,8499999999999",5,1,2,8,High-Value,Potential Loyalists
599,749,3,"555,9",3,1,1,5,Low-Value,At Risk Customers
603,1047,1,"17,5",3,1,1,5,Low-Value,At Risk Customers
604,1488,1,"132,2",1,1,1,3,Low-Value,Lost
606,988,2,"70,7",3,1,1,5,Low-Value,At Risk Customers
609,705,3,"33,9",4,1,1,6,Mid-Value,Potential Loyalists
610,353,2,"30,85",5,1,1,7,Mid-Value,Potential Loyalists
612,573,1,"53,2",4,1,1,6,Mid-Value,Potential Loyalists
613,500,4,"262,65",4,1,1,6,Mid-Value,Potential Loyalists
616,57,5,"262,55",5,1,1,7,Mid-Value,Potential Loyalists
617,1221,3,"113,1",2,1,1,4,Low-Value,Can't Lose
619,1193,1,"909,0",2,1,2,5,Low-Value,At Risk Customers
621,31,6,"167,55",5,1,1,7,Mid-Value,Potential Loyalists
622,1207,1,"53,6",2,1,1,4,Low-Value,Can't Lose
624,1411,2,"253,85",2,1,1,4,Low-Value,Can't Lose
625,154,1,"145,5",5,1,1,7,Mid-Value,Potential Loyalists
626,133,6,"1040,5",5,1,2,8,High-Value,Potential Loyalists
627,346,5,"205,85",5,1,1,7,Mid-Value,Potential Loyalists
629,29,2,"439,09999999999997",5,1,1,7,Mid-Value,Potential Loyalists
630,1537,1,"24,2",1,1,1,3,Low-Value,Lost
632,764,3,"217,85",3,1,1,5,Low-Value,At Risk Customers
633,486,8,"395,8",4,2,1,7,Mid-Value,Potential Loyalists
635,578,3,"87,8",4,1,1,6,Mid-Value,Potential Loyalists
636,4,4,"279,15",5,1,1,7,Mid-Value,Potential Loyalists
637,18,8,"409,65",5,2,1,8,High-Value,Potential Loyalists
638,456,9,"478,90000000000003",4,2,1,7,Mid-Value,Potential Loyalists
639,75,6,"383,15",5,1,1,7,Mid-Value,Potential Loyalists
640,110,2,"28,85",5,1,1,7,Mid-Value,Potential Loyalists
641,77,2,"37,95",5,1,1,7,Mid-Value,Potential Loyalists
643,672,2,"51,0",4,1,1,6,Mid-Value,Potential Loyalists
646,1813,1,"87,35",1,1,1,3,Low-Value,Lost
647,244,6,"242,25",5,1,1,7,Mid-Value,Potential Loyalists
648,341,2,"214,10000000000002",5,1,1,7,Mid-Value,Potential Loyalists
650,1592,1,"43,8",1,1,1,3,Low-Value,Lost
653,265,6,"282,09999999999997",5,1,1,7,Mid-Value,Potential Loyalists
654,356,1,"174,3",5,1,1,7,Mid-Value,Potential Loyalists
657,176,3,"173,95",5,1,1,7,Mid-Value,Potential Loyalists
659,52,10,"384,9",5,2,1,8,High-Value,Potential Loyalists
661,226,2,"63,300000000000004",5,1,1,7,Mid-Value,Potential Loyalists
662,1643,2,"244,1",1,1,1,3,Low-Value,Lost
665,1408,1,"1,9",2,1,1,4,Low-Value,Can't Lose
667,13,9,"588,8",5,2,1,8,High-Value,Potential Loyalists
668,10,4,"68,1",5,1,1,7,Mid-Value,Potential Loyalists
669,10,1,"28,4",5,1,1,7,Mid-Value,Potential Loyalists
670,59,10,"368,75",5,2,1,8,High-Value,Potential Loyalists
671,1256,2,"59,00000000000001",2,1,1,4,Low-Value,Can't Lose
672,1311,2,"127,5",2,1,1,4,Low-Value,Can't Lose
674,157,1,"32,25",5,1,1,7,Mid-Value,Potential Loyalists
676,970,2,"58,699999999999996",3,1,1,5,Low-Value,At Risk Customers
677,463,4,"325,8",4,1,1,6,Mid-Value,Potential Loyalists
679,903,2,"129,1",3,1,1,5,Low-Value,At Risk Customers
680,144,6,"252,9",5,1,1,7,Mid-Value,Potential Loyalists
681,321,2,"31,25",5,1,1,7,Mid-Value,Potential Loyalists
682,21,3,"103,3",5,1,1,7,Mid-Value,Potential Loyalists
683,10,5,"214,05",5,1,1,7,Mid-Value,Potential Loyalists
684,368,4,"131,10000000000002",4,1,1,6,Mid-Value,Potential Loyalists
685,236,2,"83,75",5,1,1,7,Mid-Value,Potential Loyalists
687,12,6,"580,5",5,1,1,7,Mid-Value,Potential Loyalists
688,147,7,"620,3",5,2,1,8,High-Value,Potential Loyalists
689,8,3,"44,45",5,1,1,7,Mid-Value,Potential Loyalists
690,205,2,"85,35",5,1,1,7,Mid-Value,Potential Loyalists
691,137,5,"172,05",5,1,1,7,Mid-Value,Potential Loyalists
692,627,1,"4,1",4,1,1,6,Mid-Value,Potential Loyalists
693,1228,2,"218,15",2,1,1,4,Low-Value,Can't Lose
694,42,2,"70,44999999999999",5,1,1,7,Mid-Value,Potential Loyalists
695,118,4,"229,65",5,1,1,7,Mid-Value,Potential Loyalists
696,95,4,"356,9",5,1,1,7,Mid-Value,Potential Loyalists
697,184,4,"288,2",5,1,1,7,Mid-Value,Potential Loyalists
699,183,1,"69,7",5,1,1,7,Mid-Value,Potential Loyalists
700,1244,2,"138,85",2,1,1,4,Low-Value,Can't Lose
701,11,7,"353,7",5,2,1,8,High-Value,Potential Loyalists
705,860,3,"247,1",3,1,1,5,Low-Value,At Risk Customers
709,382,2,"50,5",4,1,1,6,Mid-Value,Potential Loyalists
710,263,3,"74,85",5,1,1,7,Mid-Value,Potential Loyalists
711,808,4,"351,0",3,1,1,5,Low-Value,At Risk Customers
713,3,4,"224,74999999999997",5,1,1,7,Mid-Value,Potential Loyalists
715,37,1,"45,75",5,1,1,7,Mid-Value,Potential Loyalists
717,869,1,"97,3",3,1,1,5,Low-Value,At Risk Customers
718,623,2,"42,0",4,1,1,6,Mid-Value,Potential Loyalists
719,18,2,"26,299999999999997",5,1,1,7,Mid-Value,Potential Loyalists
720,563,2,"272,20000000000005",4,1,1,6,Mid-Value,Potential Loyalists
722,1153,3,"836,3500000000001",2,1,2,5,Low-Value,At Risk Customers
723,551,6,"1130,8",4,1,2,7,Mid-Value,Potential Loyalists
724,171,3,"124,05000000000001",5,1,1,7,Mid-Value,Potential Loyalists
725,158,4,"227,7",5,1,1,7,Mid-Value,Potential Loyalists
727,1601,1,"85,0",1,1,1,3,Low-Value,Lost
729,1198,1,"36,75",2,1,1,4,Low-Value,Can't Lose
732,1110,1,"48,6",2,1,1,4,Low-Value,Can't Lose
735,304,3,"43,400000000000006",5,1,1,7,Mid-Value,Potential Loyalists
738,1283,3,"413,3",2,1,1,4,Low-Value,Can't Lose
739,223,4,"613,8",5,1,1,7,Mid-Value,Potential Loyalists
743,674,6,"126,5",4,1,1,6,Mid-Value,Potential Loyalists
744,281,4,"127,44999999999999",5,1,1,7,Mid-Value,Potential Loyalists
745,402,2,"137,95",4,1,1,6,Mid-Value,Potential Loyalists
747,650,2,"230,55",4,1,1,6,Mid-Value,Potential Loyalists
750,1256,2,"186,45",2,1,1,4,Low-Value,Can't Lose
751,69,6,"256,9",5,1,1,7,Mid-Value,Potential Loyalists
752,551,2,"33,95",4,1,1,6,Mid-Value,Potential Loyalists
753,274,5,"135,85",5,1,1,7,Mid-Value,Potential Loyalists
754,694,1,"52,6",4,1,1,6,Mid-Value,Potential Loyalists
755,827,1,"15,2",3,1,1,5,Low-Value,At Risk Customers
757,1079,3,"180,14999999999998",3,1,1,5,Low-Value,At Risk Customers
758,189,6,"756,35",5,1,2,8,High-Value,Potential Loyalists
759,469,9,"978,8499999999999",4,2,2,8,High-Value,Potential Loyalists
760,496,1,"62,7",4,1,1,6,Mid-Value,Potential Loyalists
761,747,5,"131,95",3,1,1,5,Low-Value,At Risk Customers
763,180,4,"164,8",5,1,1,7,Mid-Value,Potential Loyalists
764,435,3,"171,05",4,1,1,6,Mid-Value,Potential Loyalists
768,143,2,"108,94999999999999",5,1,1,7,Mid-Value,Potential Loyalists
770,654,3,"414,55",4,1,1,6,Mid-Value,Potential Loyalists
771,1684,1,"30,95",1,1,1,3,Low-Value,Lost
773,42,5,"238,6",5,1,1,7,Mid-Value,Potential Loyalists
775,130,2,"125,7",5,1,1,7,Mid-Value,Potential Loyalists
776,838,1,"18,6",3,1,1,5,Low-Value,At Risk Customers
778,603,3,"306,45",4,1,1,6,Mid-Value,Potential Loyalists
780,682,1,"42,15",4,1,1,6,Mid-Value,Potential Loyalists
781,489,4,"215,25",4,1,1,6,Mid-Value,Potential Loyalists
782,1480,1,"106,2",1,1,1,3,Low-Value,Lost
783,46,5,"574,35",5,1,1,7,Mid-Value,Potential Loyalists
785,1121,5,"339,85",2,1,1,4,Low-Value,Can't Lose
786,556,1,"40,7",4,1,1,6,Mid-Value,Potential Loyalists
787,223,1,"177,60000000000002",5,1,1,7,Mid-Value,Potential Loyalists
788,758,8,"427,15000000000003",3,2,1,6,Mid-Value,Potential Loyalists
789,31,5,"128,14999999999998",5,1,1,7,Mid-Value,Potential Loyalists
791,30,1,"37,0",5,1,1,7,Mid-Value,Potential Loyalists
795,19,6,"314,45",5,1,1,7,Mid-Value,Potential Loyalists
796,323,4,"459,6",5,1,1,7,Mid-Value,Potential Loyalists
798,468,6,"485,95",4,1,1,6,Mid-Value,Potential Loyalists
799,666,1,"78,5",4,1,1,6,Mid-Value,Potential Loyalists
800,57,4,"167,8",5,1,1,7,Mid-Value,Potential Loyalists
801,596,1,"43,1",4,1,1,6,Mid-Value,Potential Loyalists
802,18,4,"708,35",5,1,2,8,High-Value,Potential Loyalists
803,1509,3,"138,1",1,1,1,3,Low-Value,Lost
806,67,1,"13,4",5,1,1,7,Mid-Value,Potential Loyalists
808,1623,1,"327,3",1,1,1,3,Low-Value,Lost
809,1279,3,"108,35",2,1,1,4,Low-Value,Can't Lose
811,497,5,"257,4",4,1,1,6,Mid-Value,Potential Loyalists
